date,value
2005-03-31,214257.5972
2005-03-31,253459.8004
2005-03-31,210128.6182
2005-03-31,241729.5753
2005-04-30,167105
2005-04-30,153370
2005-04-30,145044
2005-04-30,102522
2005-04-30,220224.0509
2005-04-30,102650
2005-04-30,111443
2005-04-30,132546
2005-04-30,167904
2005-04-30,160704
2005-04-30,143573.644
2005-04-30,212434
2005-04-30,84050
2005-04-30,151293
2005-04-30,91323
2005-04-30,234709
2005-04-30,107770
2005-04-30,134560
2005-04-30,151341
2005-04-30,102495
2005-04-30,167234
2005-04-30,184563
2005-04-30,79213
2005-04-30,112391
2005-04-30,187687
2005-04-30,168963
2005-04-30,274813.4275
2005-04-30,279591.9538
2005-04-30,216932.0552
2005-04-30,256848.0257
2005-04-30,212946.2298
2005-04-30,243864.7218
2005-05-31,169868
2005-05-31,152634
2005-05-31,145254
2005-05-31,104446
2005-05-31,221756.6565
2005-05-31,103217
2005-05-31,111487
2005-05-31,134917
2005-05-31,168791
2005-05-31,162397
2005-05-31,145914.3414
2005-05-31,212661
2005-05-31,240971
2005-05-31,85031
2005-05-31,153021
2005-05-31,91129
2005-05-31,236457
2005-05-31,107866
2005-05-31,135013
2005-05-31,153048
2005-05-31,100668
2005-05-31,168154
2005-05-31,184326
2005-05-31,79549
2005-05-31,112584
2005-05-31,189878
2005-05-31,172035
2005-05-31,279344.0407
2005-05-31,284430.3984
2005-05-31,220118.0053
2005-05-31,260938.3925
2005-05-31,216317.5915
2005-05-31,246411.2828
2005-06-30,172571
2005-06-30,152600
2005-06-30,144056
2005-06-30,106037
2005-06-30,226142.368
2005-06-30,104202
2005-06-30,112289
2005-06-30,136781
2005-06-30,170109
2005-06-30,162225
2005-06-30,147853.1145
2005-06-30,213925
2005-06-30,243662
2005-06-30,86487
2005-06-30,155536
2005-06-30,92184
2005-06-30,238799
2005-06-30,108686
2005-06-30,136478
2005-06-30,154087
2005-06-30,100447
2005-06-30,250625
2005-06-30,168817
2005-06-30,184806
2005-06-30,80138
2005-06-30,113096
2005-06-30,214638.2213
2005-06-30,174318
2005-06-30,285513.7392
2005-06-30,290689.1929
2005-06-30,224365.658
2005-06-30,266402.9531
2005-06-30,220730.0073
2005-06-30,250774.6992
2005-07-31,174991
2005-07-31,153899
2005-07-31,144453
2005-07-31,109181
2005-07-31,232306.2195
2005-07-31,105582
2005-07-31,113267
2005-07-31,138611
2005-07-31,172389
2005-07-31,162026
2005-07-31,149586.1146
2005-07-31,216129
2005-07-31,245665
2005-07-31,87831
2005-07-31,157006
2005-07-31,94062
2005-07-31,241823
2005-07-31,109461
2005-07-31,138431
2005-07-31,155543
2005-07-31,102798
2005-07-31,99152
2005-07-31,253343
2005-07-31,170085
2005-07-31,187329
2005-07-31,80947
2005-07-31,113172
2005-07-31,217241.7861
2005-07-31,176728
2005-07-31,292743.2994
2005-07-31,297943.7491
2005-07-31,229516.8536
2005-07-31,272789.2785
2005-07-31,225824.8704
2005-07-31,256017.236
2005-08-31,176223
2005-08-31,156047
2005-08-31,144326
2005-08-31,111918
2005-08-31,239021.6545
2005-08-31,106766
2005-08-31,114793
2005-08-31,140343
2005-08-31,174694
2005-08-31,160824
2005-08-31,151163.3165
2005-08-31,219871
2005-08-31,251181
2005-08-31,89206
2005-08-31,158550
2005-08-31,96061
2005-08-31,246170
2005-08-31,110657
2005-08-31,140422
2005-08-31,157028
2005-08-31,103437
2005-08-31,98567
2005-08-31,257738
2005-08-31,172277
2005-08-31,190373
2005-08-31,81921
2005-08-31,113623
2005-08-31,220124.4123
2005-08-31,178985
2005-08-31,300948.387
2005-08-31,306097.4336
2005-08-31,235551.5267
2005-08-31,279999.4827
2005-08-31,231723.4497
2005-08-31,262450.1959
2005-09-30,177270
2005-09-30,157658
2005-09-30,144435
2005-09-30,114864
2005-09-30,245208.869
2005-09-30,108024
2005-09-30,116243
2005-09-30,142274
2005-09-30,175860
2005-09-30,158847
2005-09-30,152649.3482
2005-09-30,222908
2005-09-30,257001
2005-09-30,90802
2005-09-30,160790
2005-09-30,97809
2005-09-30,249831
2005-09-30,111607
2005-09-30,141600
2005-09-30,158565
2005-09-30,104239
2005-09-30,97816
2005-09-30,266615
2005-09-30,174709
2005-09-30,193363
2005-09-30,82341
2005-09-30,114183
2005-09-30,223100.5568
2005-09-30,181427
2005-09-30,309087.4856
2005-09-30,314051.1377
2005-09-30,241819.6449
2005-09-30,287145.3288
2005-09-30,237883.8155
2005-09-30,269209.5385
2005-10-31,179215
2005-10-31,158513
2005-10-31,143792
2005-10-31,117207
2005-10-31,252367.2148
2005-10-31,109252
2005-10-31,117736
2005-10-31,144071
2005-10-31,177200
2005-10-31,157306
2005-10-31,153997.7277
2005-10-31,226307
2005-10-31,262708
2005-10-31,92359
2005-10-31,163344
2005-10-31,99251
2005-10-31,254562
2005-10-31,112701
2005-10-31,143949
2005-10-31,159858
2005-10-31,105052
2005-10-31,97525
2005-10-31,276391
2005-10-31,176493
2005-10-31,196120
2005-10-31,82830
2005-10-31,116098
2005-10-31,226059.878
2005-10-31,183847
2005-10-31,316204.1411
2005-10-31,320883.5529
2005-10-31,247424.4259
2005-10-31,293378.7691
2005-10-31,243534.5976
2005-10-31,275083.3803
2005-11-30,181214
2005-11-30,159447
2005-11-30,143693
2005-11-30,119286
2005-11-30,258392.1694
2005-11-30,110480
2005-11-30,119257
2005-11-30,145606
2005-11-30,178132
2005-11-30,157406
2005-11-30,155423.089
2005-11-30,228296
2005-11-30,266681
2005-11-30,93601
2005-11-30,166548
2005-11-30,101126
2005-11-30,258877
2005-11-30,113620
2005-11-30,145577
2005-11-30,160528
2005-11-30,106167
2005-11-30,98357
2005-11-30,285507
2005-11-30,177856
2005-11-30,198669
2005-11-30,83204
2005-11-30,117568
2005-11-30,228685.467
2005-11-30,186090
2005-11-30,322484.0761
2005-11-30,326952.8059
2005-11-30,252462.662
2005-11-30,298985.8201
2005-11-30,248680.8075
2005-11-30,280344.2335
2005-12-31,183392
2005-12-31,160948
2005-12-31,145387
2005-12-31,120620
2005-12-31,263530.9783
2005-12-31,111756
2005-12-31,120785
2005-12-31,146998
2005-12-31,179246
2005-12-31,158651
2005-12-31,156920.6474
2005-12-31,231231
2005-12-31,269400
2005-12-31,94894
2005-12-31,169747
2005-12-31,103053
2005-12-31,263911
2005-12-31,114843
2005-12-31,147033
2005-12-31,161895
2005-12-31,107037
2005-12-31,99527
2005-12-31,293365
2005-12-31,179753
2005-12-31,200897
2005-12-31,83702
2005-12-31,119015
2005-12-31,231196.2806
2005-12-31,188355
2005-12-31,327633.1965
2005-12-31,331798.3144
2005-12-31,256582.5592
2005-12-31,303711.929
2005-12-31,253146.9557
2005-12-31,284700.6556
2006-01-31,184637
2006-01-31,162702
2006-01-31,147310
2006-01-31,122302
2006-01-31,267683.5727
2006-01-31,112990
2006-01-31,121987
2006-01-31,148739
2006-01-31,180111
2006-01-31,159114
2006-01-31,158450.5616
2006-01-31,234391
2006-01-31,272742
2006-01-31,96165
2006-01-31,173544
2006-01-31,105134
2006-01-31,268737
2006-01-31,116262
2006-01-31,147912
2006-01-31,162559
2006-01-31,108579
2006-01-31,100631
2006-01-31,300196
2006-01-31,181828
2006-01-31,203024
2006-01-31,84097
2006-01-31,119698
2006-01-31,233688.6234
2006-01-31,190638
2006-01-31,332183.6215
2006-01-31,336218.1478
2006-01-31,260281.9549
2006-01-31,308008.7812
2006-01-31,257214.6521
2006-01-31,289025.0085
2006-02-28,186794
2006-02-28,165442
2006-02-28,149555
2006-02-28,123884
2006-02-28,271865.012
2006-02-28,114502
2006-02-28,123276
2006-02-28,151664
2006-02-28,181204
2006-02-28,159048
2006-02-28,159907.8973
2006-02-28,238476
2006-02-28,276775
2006-02-28,97303
2006-02-28,176685
2006-02-28,107807
2006-02-28,273478
2006-02-28,117178
2006-02-28,149321
2006-02-28,163499
2006-02-28,109952
2006-02-28,101455
2006-02-28,306668
2006-02-28,185211
2006-02-28,205855
2006-02-28,84598
2006-02-28,120356
2006-02-28,236286.1104
2006-02-28,193425
2006-02-28,335959.3654
2006-02-28,339490.9693
2006-02-28,263257.4868
2006-02-28,311426.5168
2006-02-28,260555.7336
2006-02-28,292491.6303
2006-03-31,188116
2006-03-31,167668
2006-03-31,150262
2006-03-31,125721
2006-03-31,275679.1578
2006-03-31,116011
2006-03-31,124547
2006-03-31,154147
2006-03-31,181891
2006-03-31,157440
2006-03-31,161426.6938
2006-03-31,242598
2006-03-31,280029
2006-03-31,98327
2006-03-31,180547
2006-03-31,111088
2006-03-31,278696
2006-03-31,118779
2006-03-31,150850
2006-03-31,163982
2006-03-31,111381
2006-03-31,102031
2006-03-31,312085
2006-03-31,187820
2006-03-31,208008
2006-03-31,85335
2006-03-31,121504
2006-03-31,238864.0107
2006-03-31,195184
2006-03-31,338705.6329
2006-03-31,341838.3853
2006-03-31,265634.5602
2006-03-31,313783.683
2006-03-31,263082.7279
2006-03-31,295834.6169
2006-04-30,188989
2006-04-30,170344
2006-04-30,150780
2006-04-30,127196
2006-04-30,279618.1519
2006-04-30,117762
2006-04-30,125922
2006-04-30,156002
2006-04-30,182581
2006-04-30,157525
2006-04-30,162884.1179
2006-04-30,246547
2006-04-30,282160
2006-04-30,98788
2006-04-30,182796
2006-04-30,114200
2006-04-30,284554
2006-04-30,119960
2006-04-30,152659
2006-04-30,164672
2006-04-30,112807
2006-04-30,103496
2006-04-30,317993
2006-04-30,189523
2006-04-30,211590
2006-04-30,86256
2006-04-30,123162
2006-04-30,241319.2399
2006-04-30,197060
2006-04-30,341901.1464
2006-04-30,344795.3795
2006-04-30,268759.4294
2006-04-30,316755.6933
2006-04-30,266207.258
2006-04-30,300677.1343
2006-05-31,188323
2006-05-31,172994
2006-05-31,151035
2006-05-31,128413
2006-05-31,282302.1742
2006-05-31,119228
2006-05-31,127949
2006-05-31,156080
2006-05-31,183767
2006-05-31,156905
2006-05-31,163789.6759
2006-05-31,251674
2006-05-31,283947
2006-05-31,99272
2006-05-31,183417
2006-05-31,117257
2006-05-31,292628
2006-05-31,121452
2006-05-31,153762
2006-05-31,165510
2006-05-31,114452
2006-05-31,106245
2006-05-31,322215
2006-05-31,191296
2006-05-31,215387
2006-05-31,87308
2006-05-31,124674
2006-05-31,243679.5116
2006-05-31,198430
2006-05-31,345093.8799
2006-05-31,348198.4161
2006-05-31,271972.6788
2006-05-31,319628.2847
2006-05-31,269434.6552
2006-05-31,306610.4963
2006-06-30,187415
2006-06-30,175571
2006-06-30,152043
2006-06-30,129300
2006-06-30,285105.875
2006-06-30,120605
2006-06-30,129576
2006-06-30,156862
2006-06-30,185129
2006-06-30,158665
2006-06-30,164312.7947
2006-06-30,255260
2006-06-30,286374
2006-06-30,100141
2006-06-30,184037
2006-06-30,118447
2006-06-30,298005
2006-06-30,122020
2006-06-30,154433
2006-06-30,166731
2006-06-30,115769
2006-06-30,108334
2006-06-30,327973
2006-06-30,193738
2006-06-30,219269
2006-06-30,88242
2006-06-30,125955
2006-06-30,245865.0769
2006-06-30,200531
2006-06-30,348730.7751
2006-06-30,352029.7232
2006-06-30,275334.7177
2006-06-30,322683.8603
2006-06-30,272747.7436
2006-06-30,312327.3412
2006-07-31,187126
2006-07-31,176427
2006-07-31,152534
2006-07-31,130417
2006-07-31,287511.5985
2006-07-31,121398
2006-07-31,130857
2006-07-31,157754
2006-07-31,185346
2006-07-31,160254
2006-07-31,164270.0125
2006-07-31,259025
2006-07-31,289745
2006-07-31,101203
2006-07-31,186229
2006-07-31,118592
2006-07-31,304342
2006-07-31,122587
2006-07-31,154028
2006-07-31,167418
2006-07-31,117016
2006-07-31,110135
2006-07-31,333571
2006-07-31,195178
2006-07-31,220426
2006-07-31,88980
2006-07-31,126944
2006-07-31,248032.4957
2006-07-31,202401
2006-07-31,351289.8509
2006-07-31,354594.7208
2006-07-31,277168.9436
2006-07-31,324384.3083
2006-07-31,274790.4406
2006-07-31,315870.9095
2006-08-31,189865
2006-08-31,176678
2006-08-31,153151
2006-08-31,131540
2006-08-31,290442.8289
2006-08-31,122222
2006-08-31,131239
2006-08-31,158494
2006-08-31,185542
2006-08-31,163177
2006-08-31,164729.3574
2006-08-31,260326
2006-08-31,292011
2006-08-31,101614
2006-08-31,188224
2006-08-31,117920
2006-08-31,307864
2006-08-31,122666
2006-08-31,153951
2006-08-31,169139
2006-08-31,117952
2006-08-31,111274
2006-08-31,338702
2006-08-31,195659
2006-08-31,221524
2006-08-31,89449
2006-08-31,128119
2006-08-31,250129.2752
2006-08-31,204158
2006-08-31,353567.8791
2006-08-31,356753.4337
2006-08-31,278700.7512
2006-08-31,325978.413
2006-08-31,276450.0153
2006-08-31,318786.0233
2006-09-30,193744
2006-09-30,177900
2006-09-30,154185
2006-09-30,132200
2006-09-30,293155.2993
2006-09-30,122942
2006-09-30,131874
2006-09-30,158931
2006-09-30,186492
2006-09-30,166886
2006-09-30,165441.6608
2006-09-30,263617
2006-09-30,293527
2006-09-30,101738
2006-09-30,189268
2006-09-30,118248
2006-09-30,312743
2006-09-30,123219
2006-09-30,155288
2006-09-30,171860
2006-09-30,119066
2006-09-30,112463
2006-09-30,339510
2006-09-30,196250
2006-09-30,222690
2006-09-30,90078
2006-09-30,129470
2006-09-30,252195.6271
2006-09-30,206148
2006-09-30,354832.4084
2006-09-30,357905.2276
2006-09-30,279328.5112
2006-09-30,326852.868
2006-09-30,277244.76
2006-09-30,320361.3946
2006-10-31,196573
2006-10-31,180541
2006-10-31,156135
2006-10-31,133146
2006-10-31,295840.6382
2006-10-31,123744
2006-10-31,132562
2006-10-31,159436
2006-10-31,188754
2006-10-31,170073
2006-10-31,166563.2071
2006-10-31,265601
2006-10-31,296497
2006-10-31,101671
2006-10-31,189804
2006-10-31,119185
2006-10-31,314460
2006-10-31,123580
2006-10-31,156090
2006-10-31,174760
2006-10-31,120910
2006-10-31,113221
2006-10-31,339638
2006-10-31,198769
2006-10-31,224069
2006-10-31,90791
2006-10-31,130542
2006-10-31,254150.8139
2006-10-31,208521
2006-10-31,354431.371
2006-10-31,357810.4995
2006-10-31,279020.7301
2006-10-31,326640.1164
2006-10-31,277039.8522
2006-10-31,320896.2837
2006-11-30,197924
2006-11-30,183277
2006-11-30,157452
2006-11-30,134397
2006-11-30,298488.2517
2006-11-30,124586
2006-11-30,133367
2006-11-30,160708
2006-11-30,191162
2006-11-30,171431
2006-11-30,167166.7778
2006-11-30,270052
2006-11-30,301019
2006-11-30,102396
2006-11-30,189974
2006-11-30,119813
2006-11-30,316811
2006-11-30,124285
2006-11-30,157758
2006-11-30,176888
2006-11-30,122271
2006-11-30,113577
2006-11-30,338538
2006-11-30,201578
2006-11-30,225372
2006-11-30,91596
2006-11-30,131591
2006-11-30,255967.3757
2006-11-30,211220
2006-11-30,353236.6673
2006-11-30,356964.0512
2006-11-30,277943.1751
2006-11-30,325771.0512
2006-11-30,276238.1911
2006-11-30,319878.8089
2006-12-31,198535
2006-12-31,185582
2006-12-31,156028
2006-12-31,136342
2006-12-31,301575.2049
2006-12-31,125313
2006-12-31,133945
2006-12-31,162131
2006-12-31,193725
2006-12-31,171713
2006-12-31,167356.7297
2006-12-31,273195
2006-12-31,307758
2006-12-31,102775
2006-12-31,189856
2006-12-31,120394
2006-12-31,318234
2006-12-31,124570
2006-12-31,160011
2006-12-31,177480
2006-12-31,123846
2006-12-31,114319
2006-12-31,340502
2006-12-31,203765
2006-12-31,227717
2006-12-31,92415
2006-12-31,132659
2006-12-31,257705.4694
2006-12-31,213675
2006-12-31,352433.9024
2006-12-31,356381.2891
2006-12-31,277159.9893
2006-12-31,325000.2173
2006-12-31,275742.8847
2006-12-31,319357.4116
2007-01-31,200260
2007-01-31,187431
2007-01-31,153678
2007-01-31,137500
2007-01-31,304888.4473
2007-01-31,126161
2007-01-31,134898
2007-01-31,163906
2007-01-31,195999
2007-01-31,173182
2007-01-31,167574.7209
2007-01-31,276336
2007-01-31,313407
2007-01-31,103135
2007-01-31,188963
2007-01-31,121036
2007-01-31,319073
2007-01-31,125379
2007-01-31,162819
2007-01-31,179194
2007-01-31,124513
2007-01-31,116447
2007-01-31,342454
2007-01-31,205542
2007-01-31,231192
2007-01-31,93188
2007-01-31,133730
2007-01-31,259331.8965
2007-01-31,215778
2007-01-31,353346.152
2007-01-31,356995.8183
2007-01-31,277362.1854
2007-01-31,325388.1022
2007-01-31,276179.1151
2007-01-31,320248.3392
2007-02-28,202023
2007-02-28,188522
2007-02-28,152329
2007-02-28,138445
2007-02-28,308052.8076
2007-02-28,126657
2007-02-28,135582
2007-02-28,165873
2007-02-28,198015
2007-02-28,174716
2007-02-28,167830.8668
2007-02-28,277781
2007-02-28,317479
2007-02-28,103759
2007-02-28,189298
2007-02-28,121830
2007-02-28,316628
2007-02-28,126254
2007-02-28,166513
2007-02-28,180871
2007-02-28,125486
2007-02-28,118425
2007-02-28,345143
2007-02-28,207854
2007-02-28,233291
2007-02-28,93595
2007-02-28,134693
2007-02-28,260600.6089
2007-02-28,217771
2007-02-28,354903.7462
2007-02-28,357707.1473
2007-02-28,278072.6311
2007-02-28,326093.2363
2007-02-28,277022.1127
2007-02-28,322067.3405
2007-03-31,205268
2007-03-31,189874
2007-03-31,152735
2007-03-31,138774
2007-03-31,310738.1836
2007-03-31,127082
2007-03-31,136446
2007-03-31,167504
2007-03-31,201225
2007-03-31,175325
2007-03-31,168371.9512
2007-03-31,278765
2007-03-31,322695
2007-03-31,104868
2007-03-31,189017
2007-03-31,122939
2007-03-31,314048
2007-03-31,127525
2007-03-31,170950
2007-03-31,183889
2007-03-31,126246
2007-03-31,120771
2007-03-31,348229
2007-03-31,210912
2007-03-31,234671
2007-03-31,93635
2007-03-31,135279
2007-03-31,261607.0651
2007-03-31,220135
2007-03-31,356432.7654
2007-03-31,358371.0483
2007-03-31,278825.3447
2007-03-31,326978.502
2007-03-31,277731.9218
2007-03-31,323949.4886
2007-04-30,210060
2007-04-30,191318
2007-04-30,153882
2007-04-30,139556
2007-04-30,313579.344
2007-04-30,127495
2007-04-30,137092
2007-04-30,168844
2007-04-30,205818
2007-04-30,174036
2007-04-30,168828.4367
2007-04-30,280009
2007-04-30,330230
2007-04-30,106106
2007-04-30,189966
2007-04-30,123319
2007-04-30,313499
2007-04-30,128567
2007-04-30,175929
2007-04-30,186679
2007-04-30,126989
2007-04-30,121579
2007-04-30,349584
2007-04-30,214948
2007-04-30,235633
2007-04-30,93487
2007-04-30,136028
2007-04-30,262356.2609
2007-04-30,223116
2007-04-30,357832.1142
2007-04-30,358814.9096
2007-04-30,279615.1919
2007-04-30,327834.467
2007-04-30,278418.0993
2007-04-30,325544.5048
2007-05-31,213196
2007-05-31,193119
2007-05-31,153738
2007-05-31,139718
2007-05-31,316465.4367
2007-05-31,127890
2007-05-31,137882
2007-05-31,169599
2007-05-31,209186
2007-05-31,173477
2007-05-31,168930.5414
2007-05-31,280661
2007-05-31,338077
2007-05-31,106843
2007-05-31,192991
2007-05-31,122555
2007-05-31,314626
2007-05-31,130039
2007-05-31,179803
2007-05-31,188594
2007-05-31,127012
2007-05-31,122798
2007-05-31,352315
2007-05-31,217239
2007-05-31,237154
2007-05-31,93635
2007-05-31,136558
2007-05-31,262943.1981
2007-05-31,225986
2007-05-31,359240.3504
2007-05-31,359826.9939
2007-05-31,280530.5816
2007-05-31,328952.3093
2007-05-31,279112.5652
2007-05-31,326640.9515
2007-06-30,217035
2007-06-30,193906
2007-06-30,153665
2007-06-30,140298
2007-06-30,318701.162
2007-06-30,128428
2007-06-30,138575
2007-06-30,170454
2007-06-30,211119
2007-06-30,173354
2007-06-30,168477.9128
2007-06-30,282739
2007-06-30,344201
2007-06-30,107606
2007-06-30,198275
2007-06-30,121222
2007-06-30,319238
2007-06-30,131322
2007-06-30,182476
2007-06-30,191991
2007-06-30,128004
2007-06-30,124317
2007-06-30,351267
2007-06-30,219665
2007-06-30,238324
2007-06-30,93229
2007-06-30,137052
2007-06-30,263375.2021
2007-06-30,229814
2007-06-30,359628.5048
2007-06-30,360024.1475
2007-06-30,280576.448
